false_positive_rate,true_positive_rate,partition,feature_set
0.547524055,0.97147796,train,full features
0.549166862,0.97147796,train,full features
0.549166862,0.971910112,train,full features
0.549401549,0.971910112,train,full features
0.549401549,0.972774417,train,full features
0.549870922,0.972774417,train,full features
0.549870922,0.973206569,train,full features
0.550105609,0.973206569,train,full features
0.550105609,0.973638721,train,full features
0.552217789,0.973638721,train,full features
0.552217789,0.974070873,train,full features
0.552687163,0.974070873,train,full features
0.552687163,0.974503025,train,full features
0.563248064,0.974503025,train,full features
0.563248064,0.974935177,train,full features
0.564890871,0.974935177,train,full features
0.564890871,0.975367329,train,full features
0.569584605,0.975367329,train,full features
0.569584605,0.975799481,train,full features
0.570288665,0.975799481,train,full features
0.570288665,0.976231634,train,full features
0.571227411,0.976231634,train,full features
0.571227411,0.976663786,train,full features
0.574043652,0.976663786,train,full features
0.574043652,0.977095938,train,full features
0.575686459,0.977095938,train,full features
0.575686459,0.97752809,train,full features
0.582961746,0.97752809,train,full features
0.582961746,0.977960242,train,full features
0.583196433,0.977960242,train,full features
0.583196433,0.978392394,train,full features
0.583431119,0.978392394,train,full features
0.583431119,0.978824546,train,full features
0.583665806,0.978824546,train,full features
0.583665806,0.979256698,train,full features
0.58976766,0.979256698,train,full features
0.58976766,0.97968885,train,full features
0.591410467,0.97968885,train,full features
0.591410467,0.980121003,train,full features
0.59187984,0.980121003,train,full features
0.59187984,0.980553155,train,full features
0.596573574,0.980553155,train,full features
0.596573574,0.980985307,train,full features
0.597981694,0.980985307,train,full features
0.597981694,0.981417459,train,full features
0.599155128,0.981417459,train,full features
0.599155128,0.981849611,train,full features
0.603848862,0.981849611,train,full features
0.603848862,0.982281763,train,full features
0.604552922,0.982281763,train,full features
0.604552922,0.982713915,train,full features
0.606665102,0.982713915,train,full features
0.606665102,0.98357822,train,full features
0.606899789,0.98357822,train,full features
0.606899789,0.984010372,train,full features
0.608307909,0.984010372,train,full features
0.608307909,0.984874676,train,full features
0.615113823,0.984874676,train,full features
0.615113823,0.985306828,train,full features
0.619338184,0.985306828,train,full features
0.619338184,0.986171132,train,full features
0.61957287,0.986171132,train,full features
0.61957287,0.986603284,train,full features
0.628256278,0.986603284,train,full features
0.628256278,0.987035436,train,full features
0.630837831,0.987035436,train,full features
0.630837831,0.987899741,train,full features
0.635766252,0.987899741,train,full features
0.635766252,0.988331893,train,full features
0.637174372,0.988331893,train,full features
0.637174372,0.988764045,train,full features
0.639990613,0.988764045,train,full features
0.639990613,0.989196197,train,full features
0.647735273,0.989196197,train,full features
0.647735273,0.989628349,train,full features
0.660408355,0.989628349,train,full features
0.660408355,0.990060501,train,full features
0.661347102,0.990060501,train,full features
0.661347102,0.990492653,train,full features
0.664398029,0.990492653,train,full features
0.664398029,0.990924806,train,full features
0.67214269,0.990924806,train,full features
0.67214269,0.991356958,train,full features
0.676836423,0.991356958,train,full features
0.676836423,0.99178911,train,full features
0.677305797,0.99178911,train,full features
0.677305797,0.992221262,train,full features
0.677540483,0.992221262,train,full features
0.677540483,0.992653414,train,full features
0.681060784,0.992653414,train,full features
0.681060784,0.993085566,train,full features
0.681764844,0.993085566,train,full features
0.681764844,0.993517718,train,full features
0.685519831,0.993517718,train,full features
0.685519831,0.99394987,train,full features
0.689509505,0.99394987,train,full features
0.689509505,0.994382022,train,full features
0.696080732,0.994382022,train,full features
0.696080732,0.994814175,train,full features
0.710865994,0.994814175,train,full features
0.710865994,0.995246327,train,full features
0.711570054,0.995246327,train,full features
0.711570054,0.995678479,train,full features
0.712978174,0.995678479,train,full features
0.712978174,0.996110631,train,full features
0.714855668,0.996110631,train,full features
0.714855668,0.996542783,train,full features
0.751701479,0.996542783,train,full features
0.751701479,0.996974935,train,full features
0.785965736,0.996974935,train,full features
0.785965736,0.997407087,train,full features
0.848157709,0.997407087,train,full features
0.848157709,0.997839239,train,full features
0.87796292,0.997839239,train,full features
0.87796292,0.998271392,train,full features
0.878901666,0.998271392,train,full features
0.878901666,0.998703544,train,full features
0.904013142,0.998703544,train,full features
0.904013142,0.999135696,train,full features
0.922318705,0.999135696,train,full features
0.922318705,0.999567848,train,full features
0.923257451,0.999567848,train,full features
0.923257451,1,train,full features
1,1,train,full features
0,0.003663004,test,full features
0,0.076923077,test,full features
0.002183406,0.076923077,test,full features
0.002183406,0.095238095,test,full features
0.004366812,0.095238095,test,full features
0.004366812,0.102564103,test,full features
0.006550218,0.102564103,test,full features
0.006550218,0.117216117,test,full features
0.008733624,0.117216117,test,full features
0.008733624,0.212454212,test,full features
0.010917031,0.212454212,test,full features
0.010917031,0.271062271,test,full features
0.013100437,0.271062271,test,full features
0.013100437,0.282051282,test,full features
0.017467249,0.282051282,test,full features
0.017467249,0.307692308,test,full features
0.019650655,0.307692308,test,full features
0.019650655,0.32967033,test,full features
0.021834061,0.32967033,test,full features
0.021834061,0.340659341,test,full features
0.024017467,0.340659341,test,full features
0.024017467,0.344322344,test,full features
0.026200873,0.344322344,test,full features
0.026200873,0.347985348,test,full features
0.028384279,0.347985348,test,full features
0.028384279,0.36996337,test,full features
0.030567686,0.36996337,test,full features
0.030567686,0.373626374,test,full features
0.032751092,0.373626374,test,full features
0.032751092,0.406593407,test,full features
0.034934498,0.406593407,test,full features
0.034934498,0.417582418,test,full features
0.03930131,0.417582418,test,full features
0.03930131,0.432234432,test,full features
0.041484716,0.432234432,test,full features
0.041484716,0.457875458,test,full features
0.045851528,0.457875458,test,full features
0.045851528,0.468864469,test,full features
0.050218341,0.468864469,test,full features
0.050218341,0.47985348,test,full features
0.056768559,0.47985348,test,full features
0.056768559,0.483516484,test,full features
0.058951965,0.483516484,test,full features
0.058951965,0.501831502,test,full features
0.063318777,0.501831502,test,full features
0.063318777,0.512820513,test,full features
0.065502183,0.512820513,test,full features
0.065502183,0.516483516,test,full features
0.06768559,0.516483516,test,full features
0.06768559,0.52014652,test,full features
0.069868996,0.52014652,test,full features
0.069868996,0.527472527,test,full features
0.072052402,0.527472527,test,full features
0.072052402,0.534798535,test,full features
0.074235808,0.534798535,test,full features
0.074235808,0.564102564,test,full features
0.076419214,0.564102564,test,full features
0.076419214,0.575091575,test,full features
0.080786026,0.575091575,test,full features
0.080786026,0.578754579,test,full features
0.085152838,0.578754579,test,full features
0.085152838,0.582417582,test,full features
0.087336245,0.582417582,test,full features
0.087336245,0.597069597,test,full features
0.089519651,0.597069597,test,full features
0.089519651,0.600732601,test,full features
0.091703057,0.600732601,test,full features
0.091703057,0.604395604,test,full features
0.098253275,0.604395604,test,full features
0.098253275,0.611721612,test,full features
0.100436681,0.611721612,test,full features
0.100436681,0.63003663,test,full features
0.102620087,0.63003663,test,full features
0.102620087,0.637362637,test,full features
0.104803493,0.637362637,test,full features
0.104803493,0.641025641,test,full features
0.1069869,0.641025641,test,full features
0.1069869,0.655677656,test,full features
0.109170306,0.655677656,test,full features
0.109170306,0.666666667,test,full features
0.111353712,0.666666667,test,full features
0.111353712,0.684981685,test,full features
0.113537118,0.684981685,test,full features
0.113537118,0.6996337,test,full features
0.115720524,0.6996337,test,full features
0.115720524,0.706959707,test,full features
0.120087336,0.706959707,test,full features
0.120087336,0.710622711,test,full features
0.122270742,0.710622711,test,full features
0.122270742,0.714285714,test,full features
0.133187773,0.714285714,test,full features
0.133187773,0.717948718,test,full features
0.144104803,0.717948718,test,full features
0.144104803,0.725274725,test,full features
0.150655022,0.725274725,test,full features
0.150655022,0.728937729,test,full features
0.15720524,0.728937729,test,full features
0.15720524,0.732600733,test,full features
0.159388646,0.732600733,test,full features
0.159388646,0.73992674,test,full features
0.161572052,0.73992674,test,full features
0.161572052,0.743589744,test,full features
0.163755459,0.743589744,test,full features
0.163755459,0.747252747,test,full features
0.165938865,0.747252747,test,full features
0.165938865,0.754578755,test,full features
0.174672489,0.754578755,test,full features
0.174672489,0.758241758,test,full features
0.181222707,0.758241758,test,full features
0.181222707,0.761904762,test,full features
0.183406114,0.761904762,test,full features
0.183406114,0.765567766,test,full features
0.198689956,0.765567766,test,full features
0.198689956,0.769230769,test,full features
0.200873362,0.769230769,test,full features
0.200873362,0.776556777,test,full features
0.203056769,0.776556777,test,full features
0.203056769,0.78021978,test,full features
0.209606987,0.78021978,test,full features
0.209606987,0.783882784,test,full features
0.211790393,0.783882784,test,full features
0.211790393,0.798534799,test,full features
0.216157205,0.798534799,test,full features
0.216157205,0.80952381,test,full features
0.218340611,0.80952381,test,full features
0.218340611,0.813186813,test,full features
0.220524017,0.813186813,test,full features
0.220524017,0.816849817,test,full features
0.222707424,0.816849817,test,full features
0.222707424,0.820512821,test,full features
0.231441048,0.820512821,test,full features
0.231441048,0.824175824,test,full features
0.233624454,0.824175824,test,full features
0.233624454,0.827838828,test,full features
0.240174672,0.827838828,test,full features
0.240174672,0.857142857,test,full features
0.244541485,0.857142857,test,full features
0.244541485,0.864468864,test,full features
0.246724891,0.864468864,test,full features
0.246724891,0.868131868,test,full features
0.248908297,0.868131868,test,full features
0.248908297,0.871794872,test,full features
0.251091703,0.871794872,test,full features
0.251091703,0.875457875,test,full features
0.255458515,0.875457875,test,full features
0.255458515,0.879120879,test,full features
0.257641921,0.879120879,test,full features
0.257641921,0.886446886,test,full features
0.259825328,0.886446886,test,full features
0.259825328,0.89010989,test,full features
0.26419214,0.89010989,test,full features
0.26419214,0.897435897,test,full features
0.266375546,0.897435897,test,full features
0.266375546,0.904761905,test,full features
0.272925764,0.904761905,test,full features
0.272925764,0.912087912,test,full features
0.301310044,0.912087912,test,full features
0.301310044,0.915750916,test,full features
0.318777293,0.915750916,test,full features
0.318777293,0.919413919,test,full features
0.320960699,0.919413919,test,full features
0.320960699,0.923076923,test,full features
0.344978166,0.923076923,test,full features
0.344978166,0.926739927,test,full features
0.362445415,0.926739927,test,full features
0.362445415,0.93040293,test,full features
0.377729258,0.93040293,test,full features
0.377729258,0.934065934,test,full features
0.384279476,0.934065934,test,full features
0.384279476,0.937728938,test,full features
0.399563319,0.937728938,test,full features
0.399563319,0.941391941,test,full features
0.443231441,0.941391941,test,full features
0.443231441,0.945054945,test,full features
0.447598253,0.945054945,test,full features
0.447598253,0.948717949,test,full features
0.449781659,0.948717949,test,full features
0.449781659,0.952380952,test,full features
0.451965066,0.952380952,test,full features
0.451965066,0.956043956,test,full features
0.469432314,0.956043956,test,full features
0.469432314,0.95970696,test,full features
0.489082969,0.95970696,test,full features
0.489082969,0.963369963,test,full features
0.491266376,0.963369963,test,full features
0.491266376,0.967032967,test,full features
0.5,0.967032967,test,full features
0.5,0.970695971,test,full features
0.519650655,0.970695971,test,full features
0.519650655,0.974358974,test,full features
0.574235808,0.974358974,test,full features
0.574235808,0.978021978,test,full features
0.598253275,0.978021978,test,full features
0.598253275,0.981684982,test,full features
0.611353712,0.981684982,test,full features
0.611353712,0.985347985,test,full features
0.61790393,0.985347985,test,full features
0.61790393,0.989010989,test,full features
0.644104803,0.989010989,test,full features
0.644104803,0.992673993,test,full features
0.705240175,0.992673993,test,full features
0.705240175,0.996336996,test,full features
0.733624454,0.996336996,test,full features
0.733624454,1,test,full features
1,1,test,full features
0,0.000410545,train,covariates only
0,0.009031979,train,covariates only
0.000246421,0.009031979,train,covariates only
0.000246421,0.014779602,train,covariates only
0.000492842,0.014779602,train,covariates only
0.000492842,0.016832325,train,covariates only
0.000739263,0.016832325,train,covariates only
0.000739263,0.031201383,train,covariates only
0.001232105,0.031201383,train,covariates only
0.001232105,0.035306828,train,covariates only
0.001478526,0.035306828,train,covariates only
0.001478526,0.035717373,train,covariates only
0.001724947,0.035717373,train,covariates only
0.001724947,0.039412273,train,covariates only
0.001971368,0.039412273,train,covariates only
0.001971368,0.04187554,train,covariates only
0.002217789,0.04187554,train,covariates only
0.002217789,0.051318064,train,covariates only
0.00246421,0.051318064,train,covariates only
0.00246421,0.05911841,train,covariates only
0.002710631,0.05911841,train,covariates only
0.002710631,0.059939499,train,covariates only
0.003203473,0.059939499,train,covariates only
0.003203473,0.061992221,train,covariates only
0.003449894,0.061992221,train,covariates only
0.003449894,0.062402766,train,covariates only
0.003696315,0.062402766,train,covariates only
0.003696315,0.063223855,train,covariates only
0.003942736,0.063223855,train,covariates only
0.003942736,0.063634399,train,covariates only
0.004189157,0.063634399,train,covariates only
0.004189157,0.065276577,train,covariates only
0.004435579,0.065276577,train,covariates only
0.004435579,0.068560933,train,covariates only
0.004928421,0.068560933,train,covariates only
0.004928421,0.073898012,train,covariates only
0.005174842,0.073898012,train,covariates only
0.005174842,0.07554019,train,covariates only
0.005421263,0.07554019,train,covariates only
0.005421263,0.076771824,train,covariates only
0.005667684,0.076771824,train,covariates only
0.005667684,0.078003457,train,covariates only
0.005914105,0.078003457,train,covariates only
0.005914105,0.079235091,train,covariates only
0.006160526,0.079235091,train,covariates only
0.006160526,0.085803803,train,covariates only
0.006406947,0.085803803,train,covariates only
0.006406947,0.087035436,train,covariates only
0.006653368,0.087035436,train,covariates only
0.006653368,0.087445981,train,covariates only
0.006899789,0.087445981,train,covariates only
0.006899789,0.09647796,train,covariates only
0.00714621,0.09647796,train,covariates only
0.00714621,0.099762316,train,covariates only
0.007639052,0.099762316,train,covariates only
0.007639052,0.111257563,train,covariates only
0.007885473,0.111257563,train,covariates only
0.007885473,0.111668107,train,covariates only
0.008131894,0.111668107,train,covariates only
0.008131894,0.11741573,train,covariates only
0.008624736,0.11741573,train,covariates only
0.008624736,0.123984443,train,covariates only
0.008871157,0.123984443,train,covariates only
0.008871157,0.124394987,train,covariates only
0.009117578,0.124394987,train,covariates only
0.009117578,0.125626621,train,covariates only
0.009363999,0.125626621,train,covariates only
0.009363999,0.131784788,train,covariates only
0.00961042,0.131784788,train,covariates only
0.00961042,0.132195333,train,covariates only
0.010349683,0.132195333,train,covariates only
0.010349683,0.137942956,train,covariates only
0.010596104,0.137942956,train,covariates only
0.010596104,0.139585134,train,covariates only
0.011335367,0.139585134,train,covariates only
0.011335367,0.141637857,train,covariates only
0.011581788,0.141637857,train,covariates only
0.011581788,0.144922213,train,covariates only
0.011828209,0.144922213,train,covariates only
0.011828209,0.145743302,train,covariates only
0.01207463,0.145743302,train,covariates only
0.01207463,0.14738548,train,covariates only
0.012321051,0.14738548,train,covariates only
0.012321051,0.152312014,train,covariates only
0.012567472,0.152312014,train,covariates only
0.012567472,0.154775281,train,covariates only
0.012813893,0.154775281,train,covariates only
0.012813893,0.15559637,train,covariates only
0.013060314,0.15559637,train,covariates only
0.013060314,0.156828003,train,covariates only
0.013306736,0.156828003,train,covariates only
0.013306736,0.158470182,train,covariates only
0.013553157,0.158470182,train,covariates only
0.013553157,0.159701815,train,covariates only
0.014045999,0.159701815,train,covariates only
0.014045999,0.163396716,train,covariates only
0.01429242,0.163396716,train,covariates only
0.01429242,0.165038894,train,covariates only
0.014538841,0.165038894,train,covariates only
0.014538841,0.166681072,train,covariates only
0.014785262,0.166681072,train,covariates only
0.014785262,0.16832325,train,covariates only
0.015031683,0.16832325,train,covariates only
0.015031683,0.169144339,train,covariates only
0.015278104,0.169144339,train,covariates only
0.015278104,0.172839239,train,covariates only
0.015524525,0.172839239,train,covariates only
0.015524525,0.176123596,train,covariates only
0.016017367,0.176123596,train,covariates only
0.016017367,0.17653414,train,covariates only
0.016263788,0.17653414,train,covariates only
0.016263788,0.178586863,train,covariates only
0.016510209,0.178586863,train,covariates only
0.016510209,0.180229041,train,covariates only
0.01675663,0.180229041,train,covariates only
0.01675663,0.182281763,train,covariates only
0.017003051,0.182281763,train,covariates only
0.017003051,0.183513397,train,covariates only
0.017249472,0.183513397,train,covariates only
0.017249472,0.185566119,train,covariates only
0.017495893,0.185566119,train,covariates only
0.017495893,0.188029386,train,covariates only
0.017742314,0.188029386,train,covariates only
0.017742314,0.188850475,train,covariates only
0.018235156,0.188850475,train,covariates only
0.018235156,0.190492653,train,covariates only
0.018481577,0.190492653,train,covariates only
0.018481577,0.191724287,train,covariates only
0.018727998,0.191724287,train,covariates only
0.018727998,0.192545376,train,covariates only
0.018974419,0.192545376,train,covariates only
0.018974419,0.195829732,train,covariates only
0.01922084,0.195829732,train,covariates only
0.01922084,0.196650821,train,covariates only
0.019467261,0.196650821,train,covariates only
0.019467261,0.197061366,train,covariates only
0.019960103,0.197061366,train,covariates only
0.019960103,0.19747191,train,covariates only
0.020206524,0.19747191,train,covariates only
0.020206524,0.199935177,train,covariates only
0.020452945,0.199935177,train,covariates only
0.020452945,0.203630078,train,covariates only
0.020945787,0.203630078,train,covariates only
0.020945787,0.207324978,train,covariates only
0.021438629,0.207324978,train,covariates only
0.021438629,0.21019879,train,covariates only
0.02168505,0.21019879,train,covariates only
0.02168505,0.216356958,train,covariates only
0.021931471,0.216356958,train,covariates only
0.021931471,0.217178047,train,covariates only
0.022177893,0.217178047,train,covariates only
0.022177893,0.217588591,train,covariates only
0.022670735,0.217588591,train,covariates only
0.022670735,0.217999136,train,covariates only
0.022917156,0.217999136,train,covariates only
0.022917156,0.220462403,train,covariates only
0.023163577,0.220462403,train,covariates only
0.023163577,0.226210026,train,covariates only
0.023656419,0.226210026,train,covariates only
0.023656419,0.229083838,train,covariates only
0.02390284,0.229083838,train,covariates only
0.02390284,0.233189283,train,covariates only
0.024149261,0.233189283,train,covariates only
0.024149261,0.236063094,train,covariates only
0.024395682,0.236063094,train,covariates only
0.024395682,0.237294728,train,covariates only
0.024642103,0.237294728,train,covariates only
0.024642103,0.239757995,train,covariates only
0.024888524,0.239757995,train,covariates only
0.024888524,0.240989628,train,covariates only
0.025134945,0.240989628,train,covariates only
0.025134945,0.242221262,train,covariates only
0.025381366,0.242221262,train,covariates only
0.025381366,0.245916162,train,covariates only
0.025627787,0.245916162,train,covariates only
0.025627787,0.24837943,train,covariates only
0.025874208,0.24837943,train,covariates only
0.025874208,0.250432152,train,covariates only
0.026120629,0.250432152,train,covariates only
0.026120629,0.251253241,train,covariates only
0.02636705,0.251253241,train,covariates only
0.02636705,0.25207433,train,covariates only
0.026613471,0.25207433,train,covariates only
0.026613471,0.254948142,train,covariates only
0.026859892,0.254948142,train,covariates only
0.026859892,0.255358686,train,covariates only
0.027106313,0.255358686,train,covariates only
0.027106313,0.257000864,train,covariates only
0.027599155,0.257000864,train,covariates only
0.027599155,0.259053587,train,covariates only
0.027845576,0.259053587,train,covariates only
0.027845576,0.259464131,train,covariates only
0.028091997,0.259464131,train,covariates only
0.028091997,0.259874676,train,covariates only
0.028338418,0.259874676,train,covariates only
0.028338418,0.260695765,train,covariates only
0.02883126,0.260695765,train,covariates only
0.02883126,0.261927398,train,covariates only
0.029077681,0.261927398,train,covariates only
0.029077681,0.262748487,train,covariates only
0.029324102,0.262748487,train,covariates only
0.029324102,0.263569576,train,covariates only
0.029570523,0.263569576,train,covariates only
0.029570523,0.26480121,train,covariates only
0.029816944,0.26480121,train,covariates only
0.029816944,0.265211755,train,covariates only
0.030063365,0.265211755,train,covariates only
0.030063365,0.266443388,train,covariates only
0.030309786,0.266443388,train,covariates only
0.030309786,0.266853933,train,covariates only
0.030556207,0.266853933,train,covariates only
0.030556207,0.267264477,train,covariates only
0.030802628,0.267264477,train,covariates only
0.030802628,0.268906655,train,covariates only
0.03104905,0.268906655,train,covariates only
0.03104905,0.2693172,train,covariates only
0.031295471,0.2693172,train,covariates only
0.031295471,0.269727744,train,covariates only
0.031541892,0.269727744,train,covariates only
0.031541892,0.272601556,train,covariates only
0.031788313,0.272601556,train,covariates only
0.031788313,0.275064823,train,covariates only
0.032034734,0.275064823,train,covariates only
0.032034734,0.276296456,train,covariates only
0.032281155,0.276296456,train,covariates only
0.032281155,0.277938634,train,covariates only
0.032527576,0.277938634,train,covariates only
0.032527576,0.280812446,train,covariates only
0.032773997,0.280812446,train,covariates only
0.032773997,0.286970614,train,covariates only
0.033020418,0.286970614,train,covariates only
0.033020418,0.288612792,train,covariates only
0.033266839,0.288612792,train,covariates only
0.033266839,0.289023336,train,covariates only
0.03351326,0.289023336,train,covariates only
0.03351326,0.289844425,train,covariates only
0.033759681,0.289844425,train,covariates only
0.033759681,0.29025497,train,covariates only
0.034006102,0.29025497,train,covariates only
0.034006102,0.298055315,train,covariates only
0.034252523,0.298055315,train,covariates only
0.034252523,0.298876404,train,covariates only
0.034745365,0.298876404,train,covariates only
0.034745365,0.302571305,train,covariates only
0.034991786,0.302571305,train,covariates only
0.034991786,0.303392394,train,covariates only
0.035238207,0.303392394,train,covariates only
0.035238207,0.305855661,train,covariates only
0.035484628,0.305855661,train,covariates only
0.035484628,0.308729473,train,covariates only
0.03597747,0.308729473,train,covariates only
0.03597747,0.309140017,train,covariates only
0.036223891,0.309140017,train,covariates only
0.036223891,0.309550562,train,covariates only
0.036470312,0.309550562,train,covariates only
0.036470312,0.31119274,train,covariates only
0.036716733,0.31119274,train,covariates only
0.036716733,0.312834918,train,covariates only
0.036963154,0.312834918,train,covariates only
0.036963154,0.315298185,train,covariates only
0.037209575,0.315298185,train,covariates only
0.037209575,0.319814175,train,covariates only
0.037455996,0.319814175,train,covariates only
0.037455996,0.322687986,train,covariates only
0.037702417,0.322687986,train,covariates only
0.037702417,0.323509075,train,covariates only
0.037948838,0.323509075,train,covariates only
0.037948838,0.324740709,train,covariates only
0.038195259,0.324740709,train,covariates only
0.038195259,0.32761452,train,covariates only
0.03844168,0.32761452,train,covariates only
0.03844168,0.328025065,train,covariates only
0.038934522,0.328025065,train,covariates only
0.038934522,0.331719965,train,covariates only
0.040413049,0.331719965,train,covariates only
0.040413049,0.333362143,train,covariates only
0.04065947,0.333362143,train,covariates only
0.04065947,0.335004322,train,covariates only
0.040905891,0.335004322,train,covariates only
0.040905891,0.341162489,train,covariates only
0.041152312,0.341162489,train,covariates only
0.041152312,0.342804667,train,covariates only
0.041398733,0.342804667,train,covariates only
0.041398733,0.343625756,train,covariates only
0.041891575,0.343625756,train,covariates only
0.041891575,0.345267934,train,covariates only
0.042137996,0.345267934,train,covariates only
0.042137996,0.350605013,train,covariates only
0.042384417,0.350605013,train,covariates only
0.042384417,0.352247191,train,covariates only
0.042630838,0.352247191,train,covariates only
0.042630838,0.355531547,train,covariates only
0.04312368,0.355531547,train,covariates only
0.04312368,0.355942092,train,covariates only
0.043370101,0.355942092,train,covariates only
0.043370101,0.356352636,train,covariates only
0.043616522,0.356352636,train,covariates only
0.043616522,0.356763181,train,covariates only
0.043862943,0.356763181,train,covariates only
0.043862943,0.35758427,train,covariates only
0.044602206,0.35758427,train,covariates only
0.044602206,0.359636992,train,covariates only
0.045341469,0.359636992,train,covariates only
0.045341469,0.362100259,train,covariates only
0.04558789,0.362100259,train,covariates only
0.04558789,0.366616249,train,covariates only
0.045834311,0.366616249,train,covariates only
0.045834311,0.368668971,train,covariates only
0.046080732,0.368668971,train,covariates only
0.046080732,0.369490061,train,covariates only
0.046327153,0.369490061,train,covariates only
0.046327153,0.371542783,train,covariates only
0.047066416,0.371542783,train,covariates only
0.047066416,0.375648228,train,covariates only
0.047312837,0.375648228,train,covariates only
0.047312837,0.377290406,train,covariates only
0.047559258,0.377290406,train,covariates only
0.047559258,0.377700951,train,covariates only
0.047805679,0.377700951,train,covariates only
0.047805679,0.38221694,train,covariates only
0.0480521,0.38221694,train,covariates only
0.0480521,0.383448574,train,covariates only
0.048544943,0.383448574,train,covariates only
0.048544943,0.384680207,train,covariates only
0.048791364,0.384680207,train,covariates only
0.048791364,0.385911841,train,covariates only
0.049037785,0.385911841,train,covariates only
0.049037785,0.388785653,train,covariates only
0.049284206,0.388785653,train,covariates only
0.049284206,0.389196197,train,covariates only
0.049530627,0.389196197,train,covariates only
0.049530627,0.389606742,train,covariates only
0.050023469,0.389606742,train,covariates only
0.050023469,0.393301642,train,covariates only
0.05026989,0.393301642,train,covariates only
0.05026989,0.393712187,train,covariates only
0.050516311,0.393712187,train,covariates only
0.050516311,0.396175454,train,covariates only
0.050762732,0.396175454,train,covariates only
0.050762732,0.399870354,train,covariates only
0.051009153,0.399870354,train,covariates only
0.051009153,0.400691443,train,covariates only
0.051255574,0.400691443,train,covariates only
0.051255574,0.401512532,train,covariates only
0.051501995,0.401512532,train,covariates only
0.051501995,0.40315471,train,covariates only
0.051748416,0.40315471,train,covariates only
0.051748416,0.403565255,train,covariates only
0.051994837,0.403565255,train,covariates only
0.051994837,0.408081245,train,covariates only
0.052241258,0.408081245,train,covariates only
0.052241258,0.409723423,train,covariates only
0.052487679,0.409723423,train,covariates only
0.052487679,0.410544512,train,covariates only
0.0527341,0.410544512,train,covariates only
0.0527341,0.414649957,train,covariates only
0.052980521,0.414649957,train,covariates only
0.052980521,0.415060501,train,covariates only
0.053226942,0.415060501,train,covariates only
0.053226942,0.415471046,train,covariates only
0.053719784,0.415471046,train,covariates only
0.053719784,0.417523768,train,covariates only
0.054459047,0.417523768,train,covariates only
0.054459047,0.418344857,train,covariates only
0.054951889,0.418344857,train,covariates only
0.054951889,0.418755402,train,covariates only
0.05519831,0.418755402,train,covariates only
0.05519831,0.419165946,train,covariates only
0.055691152,0.419165946,train,covariates only
0.055691152,0.419576491,train,covariates only
0.056183994,0.419576491,train,covariates only
0.056183994,0.422450303,train,covariates only
0.056430415,0.422450303,train,covariates only
0.056430415,0.42491357,train,covariates only
0.056676836,0.42491357,train,covariates only
0.056676836,0.425324114,train,covariates only
0.056923257,0.425324114,train,covariates only
0.056923257,0.427376837,train,covariates only
0.057169678,0.427376837,train,covariates only
0.057169678,0.429019015,train,covariates only
0.0574161,0.429019015,train,covariates only
0.0574161,0.435177182,train,covariates only
0.057908942,0.435177182,train,covariates only
0.057908942,0.435587727,train,covariates only
0.058155363,0.435587727,train,covariates only
0.058155363,0.43681936,train,covariates only
0.058401784,0.43681936,train,covariates only
0.058401784,0.438461538,train,covariates only
0.058648205,0.438461538,train,covariates only
0.058648205,0.438872083,train,covariates only
0.058894626,0.438872083,train,covariates only
0.058894626,0.440103717,train,covariates only
0.059141047,0.440103717,train,covariates only
0.059141047,0.44133535,train,covariates only
0.059387468,0.44133535,train,covariates only
0.059387468,0.442156439,train,covariates only
0.059633889,0.442156439,train,covariates only
0.059633889,0.443388073,train,covariates only
0.060126731,0.443388073,train,covariates only
0.060126731,0.443798617,train,covariates only
0.060865994,0.443798617,train,covariates only
0.060865994,0.445440795,train,covariates only
0.061112415,0.445440795,train,covariates only
0.061112415,0.449135696,train,covariates only
0.061358836,0.449135696,train,covariates only
0.061358836,0.44954624,train,covariates only
0.061851678,0.44954624,train,covariates only
0.061851678,0.449956785,train,covariates only
0.062098099,0.449956785,train,covariates only
0.062098099,0.450367329,train,covariates only
0.06234452,0.450367329,train,covariates only
0.06234452,0.453241141,train,covariates only
0.062837362,0.453241141,train,covariates only
0.062837362,0.455704408,train,covariates only
0.063083783,0.455704408,train,covariates only
0.063083783,0.456525497,train,covariates only
0.063330204,0.456525497,train,covariates only
0.063330204,0.456936041,train,covariates only
0.063576625,0.456936041,train,covariates only
0.063576625,0.457346586,train,covariates only
0.063823046,0.457346586,train,covariates only
0.063823046,0.457757131,train,covariates only
0.064069467,0.457757131,train,covariates only
0.064069467,0.458167675,train,covariates only
0.064315888,0.458167675,train,covariates only
0.064315888,0.45857822,train,covariates only
0.065055151,0.45857822,train,covariates only
0.065055151,0.458988764,train,covariates only
0.065301572,0.458988764,train,covariates only
0.065301572,0.459399309,train,covariates only
0.065547993,0.459399309,train,covariates only
0.065547993,0.459809853,train,covariates only
0.065794414,0.459809853,train,covariates only
0.065794414,0.460220398,train,covariates only
0.066040835,0.460220398,train,covariates only
0.066040835,0.461041487,train,covariates only
0.066780099,0.461041487,train,covariates only
0.066780099,0.465557476,train,covariates only
0.06702652,0.465557476,train,covariates only
0.06702652,0.467610199,train,covariates only
0.067272941,0.467610199,train,covariates only
0.067272941,0.469252377,train,covariates only
0.067765783,0.469252377,train,covariates only
